,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
,,,,,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519,AirBeam2:001896105519
,,,,,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name,Sensor_Name
,,,,,AirBeam2-F,AirBeam2-PM1,AirBeam2-PM10,AirBeam2-PM2.5,AirBeam2-RH
,,,,,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type,Measurement_Type
,,,,,Temperature,Particulate Matter,Particulate Matter,Particulate Matter,Humidity
,,,,,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units,Measurement_Units
,,,,,degrees Fahrenheit,micrograms per cubic meter,micrograms per cubic meter,micrograms per cubic meter,percent
ObjectID,Session_Name,Timestamp,Latitude,Longitude,1:Measurement_Value,2:Measurement_Value,3:Measurement_Value,4:Measurement_Value,5:Measurement_Value
1,mark 2020-08-29,2020-08-29T10:45:43.136,43.6682319,-79.4185938,72.0,,,,
2,mark 2020-08-29,2020-08-29T10:45:43.387,43.6682319,-79.4185938,,,,,98.0
3,mark 2020-08-29,2020-08-29T10:45:43.388,43.6682319,-79.4185938,,0.0,,,
4,mark 2020-08-29,2020-08-29T10:45:43.390,43.6682319,-79.4185938,,,,0.0,
5,mark 2020-08-29,2020-08-29T10:45:43.531,43.6682319,-79.4185938,,,0.0,,
6,mark 2020-08-29,2020-08-29T10:45:44.135,43.6682319,-79.4185938,72.0,,,,
7,mark 2020-08-29,2020-08-29T10:45:44.639,43.6682319,-79.4185938,,,,,98.0
8,mark 2020-08-29,2020-08-29T10:45:44.641,43.6682319,-79.4185938,,0.0,,,
9,mark 2020-08-29,2020-08-29T10:45:44.643,43.6682319,-79.4185938,,,,0.0,
10,mark 2020-08-29,2020-08-29T10:45:44.645,43.6682319,-79.4185938,,,0.0,,
11,mark 2020-08-29,2020-08-29T10:45:45.638,43.6682301,-79.4185862,72.0,,,,
12,mark 2020-08-29,2020-08-29T10:45:45.639,43.6682301,-79.4185862,,,,,98.0
13,mark 2020-08-29,2020-08-29T10:45:45.641,43.6682301,-79.4185862,,0.0,,,
14,mark 2020-08-29,2020-08-29T10:45:45.643,43.6682301,-79.4185862,,,,0.0,
15,mark 2020-08-29,2020-08-29T10:45:45.644,43.6682301,-79.4185862,,,0.0,,
16,mark 2020-08-29,2020-08-29T10:45:46.135,43.6682301,-79.4185862,72.0,,,,
17,mark 2020-08-29,2020-08-29T10:45:46.140,43.6682301,-79.4185862,,,,,98.0
18,mark 2020-08-29,2020-08-29T10:45:46.387,43.6682301,-79.4185862,,0.0,,,
19,mark 2020-08-29,2020-08-29T10:45:46.389,43.6682301,-79.4185862,,,,0.0,
20,mark 2020-08-29,2020-08-29T10:45:46.391,43.6682301,-79.4185862,,,0.0,,
21,mark 2020-08-29,2020-08-29T10:45:47.135,43.6682301,-79.4185862,72.0,,,,
22,mark 2020-08-29,2020-08-29T10:45:47.387,43.6682301,-79.4185862,,,,,98.0
23,mark 2020-08-29,2020-08-29T10:45:47.389,43.6682301,-79.4185862,,0.0,,,
24,mark 2020-08-29,2020-08-29T10:45:47.391,43.6682301,-79.4185862,,,,0.0,
25,mark 2020-08-29,2020-08-29T10:45:47.393,43.6682301,-79.4185862,,,0.0,,
26,mark 2020-08-29,2020-08-29T10:45:48.135,43.6682301,-79.4185862,72.0,,,,
27,mark 2020-08-29,2020-08-29T10:45:48.387,43.6682301,-79.4185862,,,,,98.0
28,mark 2020-08-29,2020-08-29T10:45:48.389,43.6682301,-79.4185862,,0.0,,,
29,mark 2020-08-29,2020-08-29T10:45:48.391,43.6682301,-79.4185862,,,,0.0,
30,mark 2020-08-29,2020-08-29T10:45:48.393,43.6682301,-79.4185862,,,0.0,,
31,mark 2020-08-29,2020-08-29T10:45:49.637,43.6682301,-79.4185862,72.0,,,,
32,mark 2020-08-29,2020-08-29T10:45:49.639,43.6682301,-79.4185862,,,,,98.0
33,mark 2020-08-29,2020-08-29T10:45:49.640,43.6682301,-79.4185862,,0.0,,,
34,mark 2020-08-29,2020-08-29T10:45:49.666,43.6682301,-79.4185862,,,,0.0,
35,mark 2020-08-29,2020-08-29T10:45:49.668,43.6682301,-79.4185862,,,0.0,,
36,mark 2020-08-29,2020-08-29T10:45:51.138,43.668241,-79.4185782,73.0,,,,
37,mark 2020-08-29,2020-08-29T10:45:51.140,43.668241,-79.4185782,,,,,98.0
38,mark 2020-08-29,2020-08-29T10:45:51.152,43.668241,-79.4185782,,0.0,,,
39,mark 2020-08-29,2020-08-29T10:45:51.153,43.668241,-79.4185782,,,,0.0,
40,mark 2020-08-29,2020-08-29T10:45:51.155,43.668241,-79.4185782,,,0.0,,
41,mark 2020-08-29,2020-08-29T10:45:51.886,43.668241,-79.4185782,72.0,,,,
42,mark 2020-08-29,2020-08-29T10:45:51.890,43.668241,-79.4185782,,,,,98.0
43,mark 2020-08-29,2020-08-29T10:45:51.891,43.668241,-79.4185782,,0.0,,,
44,mark 2020-08-29,2020-08-29T10:45:51.892,43.668241,-79.4185782,,,,0.0,
45,mark 2020-08-29,2020-08-29T10:45:51.893,43.668241,-79.4185782,,,0.0,,
46,mark 2020-08-29,2020-08-29T10:45:52.385,43.668241,-79.4185782,73.0,,,,
47,mark 2020-08-29,2020-08-29T10:45:52.639,43.668241,-79.4185782,,,,,98.0
48,mark 2020-08-29,2020-08-29T10:45:52.642,43.668241,-79.4185782,,0.0,,,
49,mark 2020-08-29,2020-08-29T10:45:52.644,43.668241,-79.4185782,,,,0.0,
50,mark 2020-08-29,2020-08-29T10:45:52.645,43.668241,-79.4185782,,,0.0,,
51,mark 2020-08-29,2020-08-29T10:45:53.135,43.668241,-79.4185782,73.0,,,,
52,mark 2020-08-29,2020-08-29T10:45:53.141,43.668241,-79.4185782,,,,,98.0
53,mark 2020-08-29,2020-08-29T10:45:53.387,43.668241,-79.4185782,,0.0,,,
54,mark 2020-08-29,2020-08-29T10:45:53.389,43.668241,-79.4185782,,,,0.0,
55,mark 2020-08-29,2020-08-29T10:45:53.393,43.668241,-79.4185782,,,0.0,,
56,mark 2020-08-29,2020-08-29T10:45:54.135,43.668241,-79.4185782,72.0,,,,
57,mark 2020-08-29,2020-08-29T10:45:54.387,43.668241,-79.4185782,,0.0,,,98.0
58,mark 2020-08-29,2020-08-29T10:45:54.388,43.668241,-79.4185782,,,,0.0,
59,mark 2020-08-29,2020-08-29T10:45:54.389,43.668241,-79.4185782,,,0.0,,
60,mark 2020-08-29,2020-08-29T10:45:55.136,43.668241,-79.4185782,72.0,,,,
61,mark 2020-08-29,2020-08-29T10:45:55.140,43.668241,-79.4185782,,,,,98.0
62,mark 2020-08-29,2020-08-29T10:45:55.388,43.668241,-79.4185782,,0.0,,0.0,
63,mark 2020-08-29,2020-08-29T10:45:55.389,43.668241,-79.4185782,,,0.0,,
64,mark 2020-08-29,2020-08-29T10:45:56.137,43.668241,-79.4185782,73.0,,,,
65,mark 2020-08-29,2020-08-29T10:45:56.390,43.6682236,-79.418597,,,,,98.0
66,mark 2020-08-29,2020-08-29T10:45:56.637,43.6682236,-79.418597,,0.0,,,
67,mark 2020-08-29,2020-08-29T10:45:56.638,43.6682236,-79.418597,,,,0.0,
68,mark 2020-08-29,2020-08-29T10:45:56.639,43.6682236,-79.418597,,,0.0,,
69,mark 2020-08-29,2020-08-29T10:45:57.135,43.6682236,-79.418597,73.0,,,,
70,mark 2020-08-29,2020-08-29T10:45:57.387,43.6682236,-79.418597,,,,,98.0
71,mark 2020-08-29,2020-08-29T10:45:57.388,43.6682236,-79.418597,,0.0,,,
72,mark 2020-08-29,2020-08-29T10:45:57.389,43.6682236,-79.418597,,,,0.0,
73,mark 2020-08-29,2020-08-29T10:45:57.390,43.6682236,-79.418597,,,0.0,,
74,mark 2020-08-29,2020-08-29T10:45:58.137,43.6682236,-79.418597,73.0,,,,
75,mark 2020-08-29,2020-08-29T10:45:58.387,43.6682236,-79.418597,,,,,98.0
76,mark 2020-08-29,2020-08-29T10:45:58.388,43.6682236,-79.418597,,0.0,,,
77,mark 2020-08-29,2020-08-29T10:45:58.389,43.6682236,-79.418597,,,0.0,0.0,
78,mark 2020-08-29,2020-08-29T10:45:59.135,43.6682236,-79.418597,72.0,,,,
79,mark 2020-08-29,2020-08-29T10:45:59.388,43.6682236,-79.418597,,,,,98.0
80,mark 2020-08-29,2020-08-29T10:45:59.389,43.6682236,-79.418597,,0.0,,,
81,mark 2020-08-29,2020-08-29T10:45:59.390,43.6682236,-79.418597,,,,0.0,
82,mark 2020-08-29,2020-08-29T10:45:59.392,43.6682236,-79.418597,,,0.0,,
83,mark 2020-08-29,2020-08-29T10:46:00.136,43.6682236,-79.418597,73.0,,,,
84,mark 2020-08-29,2020-08-29T10:46:00.638,43.6682236,-79.418597,,0.0,,,98.0
85,mark 2020-08-29,2020-08-29T10:46:00.639,43.6682236,-79.418597,,,,0.0,
86,mark 2020-08-29,2020-08-29T10:46:00.640,43.6682236,-79.418597,,,0.0,,
87,mark 2020-08-29,2020-08-29T10:46:01.135,43.6682236,-79.418597,72.0,,,,
88,mark 2020-08-29,2020-08-29T10:46:01.140,43.6682236,-79.418597,,,,,98.0
89,mark 2020-08-29,2020-08-29T10:46:01.388,43.668226,-79.4186029,,0.0,,,
90,mark 2020-08-29,2020-08-29T10:46:01.389,43.668226,-79.4186029,,,,0.0,
91,mark 2020-08-29,2020-08-29T10:46:01.390,43.668226,-79.4186029,,,0.0,,
92,mark 2020-08-29,2020-08-29T10:46:02.139,43.668226,-79.4186029,73.0,,,,
93,mark 2020-08-29,2020-08-29T10:46:02.388,43.668226,-79.4186029,,,,,98.0
94,mark 2020-08-29,2020-08-29T10:46:02.389,43.668226,-79.4186029,,0.0,,,
95,mark 2020-08-29,2020-08-29T10:46:02.390,43.668226,-79.4186029,,,,0.0,
96,mark 2020-08-29,2020-08-29T10:46:02.391,43.668226,-79.4186029,,,0.0,,
97,mark 2020-08-29,2020-08-29T10:46:03.136,43.668226,-79.4186029,72.0,,,,
98,mark 2020-08-29,2020-08-29T10:46:03.388,43.668226,-79.4186029,,,,,98.0
99,mark 2020-08-29,2020-08-29T10:46:03.389,43.668226,-79.4186029,,0.0,,,
100,mark 2020-08-29,2020-08-29T10:46:03.390,43.668226,-79.4186029,,,,0.0,
101,mark 2020-08-29,2020-08-29T10:46:03.391,43.668226,-79.4186029,,,0.0,,
102,mark 2020-08-29,2020-08-29T10:46:04.135,43.668226,-79.4186029,72.0,,,,
103,mark 2020-08-29,2020-08-29T10:46:04.142,43.668226,-79.4186029,,,,,98.0
104,mark 2020-08-29,2020-08-29T10:46:04.387,43.668226,-79.4186029,,0.0,,,
105,mark 2020-08-29,2020-08-29T10:46:04.388,43.668226,-79.4186029,,,,0.0,
106,mark 2020-08-29,2020-08-29T10:46:04.389,43.668226,-79.4186029,,,0.0,,
107,mark 2020-08-29,2020-08-29T10:46:05.136,43.668226,-79.4186029,73.0,,,,
108,mark 2020-08-29,2020-08-29T10:46:05.387,43.668226,-79.4186029,,,,,98.0
109,mark 2020-08-29,2020-08-29T10:46:05.388,43.668226,-79.4186029,,0.0,,,
110,mark 2020-08-29,2020-08-29T10:46:05.389,43.668226,-79.4186029,,,,0.0,
111,mark 2020-08-29,2020-08-29T10:46:05.390,43.668226,-79.4186029,,,0.0,,
112,mark 2020-08-29,2020-08-29T10:46:06.139,43.668226,-79.4186029,73.0,,,,
113,mark 2020-08-29,2020-08-29T10:46:06.391,43.6682276,-79.4186133,,,,,98.0
114,mark 2020-08-29,2020-08-29T10:46:06.637,43.6682276,-79.4186133,,0.0,,,
115,mark 2020-08-29,2020-08-29T10:46:06.638,43.6682276,-79.4186133,,,,0.0,
116,mark 2020-08-29,2020-08-29T10:46:06.639,43.6682276,-79.4186133,,,0.0,,
117,mark 2020-08-29,2020-08-29T10:46:07.135,43.6682276,-79.4186133,72.0,,,,
118,mark 2020-08-29,2020-08-29T10:46:07.638,43.6682276,-79.4186133,,0.0,,,98.0
119,mark 2020-08-29,2020-08-29T10:46:07.639,43.6682276,-79.4186133,,,,0.0,
120,mark 2020-08-29,2020-08-29T10:46:07.640,43.6682276,-79.4186133,,,0.0,,
121,mark 2020-08-29,2020-08-29T10:46:08.137,43.6682276,-79.4186133,72.0,,,,
122,mark 2020-08-29,2020-08-29T10:46:08.146,43.6682276,-79.4186133,,,,,98.0
123,mark 2020-08-29,2020-08-29T10:46:08.388,43.6682276,-79.4186133,,0.0,,,
124,mark 2020-08-29,2020-08-29T10:46:08.389,43.6682276,-79.4186133,,,,0.0,
125,mark 2020-08-29,2020-08-29T10:46:08.390,43.6682276,-79.4186133,,,0.0,,
126,mark 2020-08-29,2020-08-29T10:46:09.139,43.6682276,-79.4186133,73.0,,,,
127,mark 2020-08-29,2020-08-29T10:46:09.143,43.6682276,-79.4186133,,,,,98.0
128,mark 2020-08-29,2020-08-29T10:46:10.138,43.6682276,-79.4186133,,0.0,,0.0,
129,mark 2020-08-29,2020-08-29T10:46:10.139,43.6682276,-79.4186133,,,0.0,,
130,mark 2020-08-29,2020-08-29T10:46:10.140,43.6682276,-79.4186133,73.0,,,,
131,mark 2020-08-29,2020-08-29T10:46:10.639,43.6682276,-79.4186133,,,,,98.0
132,mark 2020-08-29,2020-08-29T10:46:10.640,43.6682276,-79.4186133,,0.0,,,
133,mark 2020-08-29,2020-08-29T10:46:10.641,43.6682276,-79.4186133,,,,0.0,
134,mark 2020-08-29,2020-08-29T10:46:10.642,43.6682276,-79.4186133,,,0.0,,
135,mark 2020-08-29,2020-08-29T10:46:12.134,43.6682274,-79.4186104,73.0,,,,
136,mark 2020-08-29,2020-08-29T10:46:12.135,43.6682274,-79.4186104,,,,,98.0
137,mark 2020-08-29,2020-08-29T10:46:12.136,43.6682274,-79.4186104,,0.0,,,
138,mark 2020-08-29,2020-08-29T10:46:12.137,43.6682274,-79.4186104,,,,0.0,
139,mark 2020-08-29,2020-08-29T10:46:12.138,43.6682274,-79.4186104,,,0.0,,
140,mark 2020-08-29,2020-08-29T10:46:13.386,43.6682274,-79.4186104,72.0,,,,
141,mark 2020-08-29,2020-08-29T10:46:13.387,43.6682274,-79.4186104,,,,,97.0
142,mark 2020-08-29,2020-08-29T10:46:13.388,43.6682274,-79.4186104,,0.0,,0.0,
143,mark 2020-08-29,2020-08-29T10:46:13.389,43.6682274,-79.4186104,,,0.0,,
144,mark 2020-08-29,2020-08-29T10:46:13.390,43.6682274,-79.4186104,73.0,,,,
145,mark 2020-08-29,2020-08-29T10:46:13.887,43.6682274,-79.4186104,,,,,97.0
146,mark 2020-08-29,2020-08-29T10:46:13.888,43.6682274,-79.4186104,,0.0,,0.0,
147,mark 2020-08-29,2020-08-29T10:46:13.889,43.6682274,-79.4186104,,,0.0,,
148,mark 2020-08-29,2020-08-29T10:46:14.634,43.6682274,-79.4186104,73.0,,,,
149,mark 2020-08-29,2020-08-29T10:46:14.635,43.6682274,-79.4186104,,0.0,,,97.0
150,mark 2020-08-29,2020-08-29T10:46:14.636,43.6682274,-79.4186104,,,,0.0,
151,mark 2020-08-29,2020-08-29T10:46:14.637,43.6682274,-79.4186104,,,0.0,,
152,mark 2020-08-29,2020-08-29T10:46:15.137,43.6682274,-79.4186104,73.0,,,,
153,mark 2020-08-29,2020-08-29T10:46:15.388,43.6682274,-79.4186104,,,,,97.0
154,mark 2020-08-29,2020-08-29T10:46:15.389,43.6682274,-79.4186104,,0.0,,,
155,mark 2020-08-29,2020-08-29T10:46:15.390,43.6682274,-79.4186104,,,,0.0,
156,mark 2020-08-29,2020-08-29T10:46:15.401,43.6682274,-79.4186104,,,0.0,,
157,mark 2020-08-29,2020-08-29T10:46:16.137,43.6682274,-79.4186104,73.0,,,,
158,mark 2020-08-29,2020-08-29T10:46:16.387,43.6682274,-79.4186104,,,,,97.0
159,mark 2020-08-29,2020-08-29T10:46:16.388,43.6682274,-79.4186104,,0.0,,0.0,
160,mark 2020-08-29,2020-08-29T10:46:16.389,43.6682274,-79.4186104,,,0.0,,
161,mark 2020-08-29,2020-08-29T10:46:17.137,43.6682274,-79.4186104,73.0,,,,
162,mark 2020-08-29,2020-08-29T10:46:17.389,43.6682274,-79.4186104,,0.0,,,97.0
163,mark 2020-08-29,2020-08-29T10:46:17.390,43.6682274,-79.4186104,,,,0.0,
164,mark 2020-08-29,2020-08-29T10:46:17.391,43.6682274,-79.4186104,,,0.0,,
165,mark 2020-08-29,2020-08-29T10:46:18.135,43.6682275,-79.4186091,73.0,,,,
166,mark 2020-08-29,2020-08-29T10:46:18.388,43.6682275,-79.4186091,,,,,97.0
167,mark 2020-08-29,2020-08-29T10:46:18.389,43.6682275,-79.4186091,,0.0,,0.0,
168,mark 2020-08-29,2020-08-29T10:46:18.393,43.6682275,-79.4186091,,,0.0,,
169,mark 2020-08-29,2020-08-29T10:46:19.889,43.6682275,-79.4186091,73.0,,,,
170,mark 2020-08-29,2020-08-29T10:46:19.890,43.6682275,-79.4186091,,0.0,,,97.0
171,mark 2020-08-29,2020-08-29T10:46:19.891,43.6682275,-79.4186091,,,,0.0,
172,mark 2020-08-29,2020-08-29T10:46:19.892,43.6682275,-79.4186091,,,0.0,,
173,mark 2020-08-29,2020-08-29T10:46:20.389,43.6682275,-79.4186091,73.0,,,,
174,mark 2020-08-29,2020-08-29T10:46:20.390,43.6682275,-79.4186091,,,,,97.0
175,mark 2020-08-29,2020-08-29T10:46:20.391,43.6682275,-79.4186091,,0.0,,,
176,mark 2020-08-29,2020-08-29T10:46:20.392,43.6682275,-79.4186091,,,0.0,0.0,
177,mark 2020-08-29,2020-08-29T10:46:21.135,43.6682275,-79.4186091,73.0,,,,
178,mark 2020-08-29,2020-08-29T10:46:21.145,43.6682275,-79.4186091,,,,,97.0
179,mark 2020-08-29,2020-08-29T10:46:21.388,43.6682275,-79.4186091,,0.0,,,
180,mark 2020-08-29,2020-08-29T10:46:21.389,43.6682275,-79.4186091,,,,0.0,
181,mark 2020-08-29,2020-08-29T10:46:21.390,43.6682275,-79.4186091,,,0.0,,
182,mark 2020-08-29,2020-08-29T10:46:22.137,43.6682275,-79.4186091,73.0,,,,
183,mark 2020-08-29,2020-08-29T10:46:22.142,43.6682275,-79.4186091,,,,,97.0
184,mark 2020-08-29,2020-08-29T10:46:22.388,43.6682275,-79.4186091,,0.0,,,
185,mark 2020-08-29,2020-08-29T10:46:22.389,43.6682275,-79.4186091,,,,0.0,
186,mark 2020-08-29,2020-08-29T10:46:22.390,43.6682275,-79.4186091,,,0.0,,
187,mark 2020-08-29,2020-08-29T10:46:23.138,43.6682275,-79.4186091,73.0,,,,
188,mark 2020-08-29,2020-08-29T10:46:24.138,43.6682284,-79.4186192,,,,,97.0
189,mark 2020-08-29,2020-08-29T10:46:24.139,43.6682284,-79.4186192,,0.0,,0.0,
190,mark 2020-08-29,2020-08-29T10:46:24.140,43.6682284,-79.4186192,73.0,,0.0,,
191,mark 2020-08-29,2020-08-29T10:46:24.638,43.6682284,-79.4186192,,,,,97.0
192,mark 2020-08-29,2020-08-29T10:46:24.639,43.6682284,-79.4186192,,0.0,,,
193,mark 2020-08-29,2020-08-29T10:46:24.640,43.6682284,-79.4186192,,,,0.0,
194,mark 2020-08-29,2020-08-29T10:46:24.641,43.6682284,-79.4186192,,,0.0,,
195,mark 2020-08-29,2020-08-29T10:46:25.136,43.6682284,-79.4186192,73.0,,,,
196,mark 2020-08-29,2020-08-29T10:46:25.142,43.6682284,-79.4186192,,,,,97.0
197,mark 2020-08-29,2020-08-29T10:46:26.138,43.6682284,-79.4186192,,0.0,,,
198,mark 2020-08-29,2020-08-29T10:46:26.139,43.6682284,-79.4186192,,,,0.0,
199,mark 2020-08-29,2020-08-29T10:46:26.140,43.6682284,-79.4186192,,,0.0,,
200,mark 2020-08-29,2020-08-29T10:46:26.140,43.6682284,-79.4186192,73.0,,,,
201,mark 2020-08-29,2020-08-29T10:46:26.640,43.6682284,-79.4186192,,,,,97.0
202,mark 2020-08-29,2020-08-29T10:46:26.641,43.6682284,-79.4186192,,0.0,,0.0,
203,mark 2020-08-29,2020-08-29T10:46:26.642,43.6682284,-79.4186192,,,0.0,,
204,mark 2020-08-29,2020-08-29T10:46:27.889,43.6682284,-79.4186192,73.0,,,,
205,mark 2020-08-29,2020-08-29T10:46:27.890,43.6682284,-79.4186192,,,,,97.0
206,mark 2020-08-29,2020-08-29T10:46:27.891,43.6682284,-79.4186192,,0.0,,0.0,
207,mark 2020-08-29,2020-08-29T10:46:27.892,43.6682284,-79.4186192,,,0.0,,
208,mark 2020-08-29,2020-08-29T10:46:28.390,43.6682284,-79.4186192,73.0,,,,
209,mark 2020-08-29,2020-08-29T10:46:28.391,43.6682284,-79.4186192,,0.0,,,97.0
210,mark 2020-08-29,2020-08-29T10:46:28.392,43.6682284,-79.4186192,,,,0.0,
211,mark 2020-08-29,2020-08-29T10:46:28.393,43.6682284,-79.4186192,,,0.0,,
212,mark 2020-08-29,2020-08-29T10:46:29.888,43.6682284,-79.4186192,73.0,,,,
213,mark 2020-08-29,2020-08-29T10:46:29.889,43.6682284,-79.4186192,,0.0,,,97.0
214,mark 2020-08-29,2020-08-29T10:46:29.890,43.6682284,-79.4186192,,,,0.0,
215,mark 2020-08-29,2020-08-29T10:46:29.891,43.6682284,-79.4186192,,,0.0,,
216,mark 2020-08-29,2020-08-29T10:46:30.390,43.6682273,-79.4186073,73.0,,,,
217,mark 2020-08-29,2020-08-29T10:46:30.391,43.6682273,-79.4186073,,0.0,,,97.0
218,mark 2020-08-29,2020-08-29T10:46:30.392,43.6682273,-79.4186073,,,0.0,0.0,
219,mark 2020-08-29,2020-08-29T10:46:31.138,43.6682273,-79.4186073,73.0,,,,
220,mark 2020-08-29,2020-08-29T10:46:32.140,43.6682273,-79.4186073,,,,,97.0
221,mark 2020-08-29,2020-08-29T10:46:32.140,43.6682273,-79.4186073,,0.0,,1.0,
222,mark 2020-08-29,2020-08-29T10:46:32.141,43.6682273,-79.4186073,,,1.0,,
223,mark 2020-08-29,2020-08-29T10:46:32.142,43.6682273,-79.4186073,73.0,,,,
224,mark 2020-08-29,2020-08-29T10:46:32.638,43.6682273,-79.4186073,,,,,97.0
225,mark 2020-08-29,2020-08-29T10:46:32.639,43.6682273,-79.4186073,,0.0,,,
226,mark 2020-08-29,2020-08-29T10:46:32.640,43.6682273,-79.4186073,,,,1.0,
227,mark 2020-08-29,2020-08-29T10:46:32.641,43.6682273,-79.4186073,,,1.0,,
228,mark 2020-08-29,2020-08-29T10:46:33.138,43.6682273,-79.4186073,73.0,,,,
229,mark 2020-08-29,2020-08-29T10:46:33.143,43.6682273,-79.4186073,,,,,97.0
230,mark 2020-08-29,2020-08-29T10:46:34.138,43.6682273,-79.4186073,,0.0,,,
231,mark 2020-08-29,2020-08-29T10:46:34.139,43.6682273,-79.4186073,,,,1.0,
232,mark 2020-08-29,2020-08-29T10:46:34.140,43.6682273,-79.4186073,,,1.0,,
233,mark 2020-08-29,2020-08-29T10:46:34.140,43.6682273,-79.4186073,73.0,,,,
234,mark 2020-08-29,2020-08-29T10:46:34.639,43.6682273,-79.4186073,,0.0,,,97.0
235,mark 2020-08-29,2020-08-29T10:46:34.640,43.6682273,-79.4186073,,,,1.0,
236,mark 2020-08-29,2020-08-29T10:46:34.641,43.6682273,-79.4186073,,,1.0,,
237,mark 2020-08-29,2020-08-29T10:46:35.890,43.6682273,-79.4186073,73.0,,,,
238,mark 2020-08-29,2020-08-29T10:46:35.891,43.6682273,-79.4186073,,0.0,,,97.0
239,mark 2020-08-29,2020-08-29T10:46:35.892,43.6682273,-79.4186073,,,1.0,1.0,
240,mark 2020-08-29,2020-08-29T10:46:36.390,43.6682282,-79.4186193,73.0,,,,
241,mark 2020-08-29,2020-08-29T10:46:36.391,43.6682282,-79.4186193,,0.0,,,96.0
242,mark 2020-08-29,2020-08-29T10:46:36.392,43.6682282,-79.4186193,,,,1.0,
243,mark 2020-08-29,2020-08-29T10:46:36.393,43.6682282,-79.4186193,,,1.0,,
244,mark 2020-08-29,2020-08-29T10:46:37.138,43.6682282,-79.4186193,73.0,,,,
245,mark 2020-08-29,2020-08-29T10:46:38.138,43.6682282,-79.4186193,,,,,96.0
246,mark 2020-08-29,2020-08-29T10:46:38.139,43.6682282,-79.4186193,,0.0,,1.0,
247,mark 2020-08-29,2020-08-29T10:46:38.140,43.6682282,-79.4186193,,,1.0,,
248,mark 2020-08-29,2020-08-29T10:46:38.140,43.6682282,-79.4186193,73.0,,,,
249,mark 2020-08-29,2020-08-29T10:46:38.639,43.6682282,-79.4186193,,,,,96.0
250,mark 2020-08-29,2020-08-29T10:46:38.640,43.6682282,-79.4186193,,0.0,,,
251,mark 2020-08-29,2020-08-29T10:46:38.641,43.6682282,-79.4186193,,,,1.0,
252,mark 2020-08-29,2020-08-29T10:46:38.642,43.6682282,-79.4186193,,,1.0,,
253,mark 2020-08-29,2020-08-29T10:46:39.138,43.6682282,-79.4186193,73.0,,,,
254,mark 2020-08-29,2020-08-29T10:46:39.143,43.6682282,-79.4186193,,,,,96.0
255,mark 2020-08-29,2020-08-29T10:46:40.138,43.6682282,-79.4186193,,0.0,,,
256,mark 2020-08-29,2020-08-29T10:46:40.139,43.6682282,-79.4186193,,,,1.0,
257,mark 2020-08-29,2020-08-29T10:46:40.140,43.6682282,-79.4186193,73.0,,1.0,,
258,mark 2020-08-29,2020-08-29T10:46:40.638,43.6682282,-79.4186193,,,,,96.0
259,mark 2020-08-29,2020-08-29T10:46:40.639,43.6682282,-79.4186193,,0.0,,1.0,
260,mark 2020-08-29,2020-08-29T10:46:40.640,43.6682282,-79.4186193,,,1.0,,
261,mark 2020-08-29,2020-08-29T10:46:41.138,43.6682282,-79.4186193,73.0,,,,
262,mark 2020-08-29,2020-08-29T10:46:42.138,43.6682282,-79.4186193,,,,,96.0
263,mark 2020-08-29,2020-08-29T10:46:42.139,43.6682282,-79.4186193,,0.0,,,
264,mark 2020-08-29,2020-08-29T10:46:42.140,43.6682282,-79.4186193,,,,1.0,
265,mark 2020-08-29,2020-08-29T10:46:42.140,43.6682282,-79.4186193,73.0,,1.0,,
266,mark 2020-08-29,2020-08-29T10:46:42.638,43.6682276,-79.4186072,,,,,96.0
267,mark 2020-08-29,2020-08-29T10:46:42.639,43.6682276,-79.4186072,,0.0,,,
268,mark 2020-08-29,2020-08-29T10:46:42.640,43.6682276,-79.4186072,,,,1.0,
269,mark 2020-08-29,2020-08-29T10:46:42.641,43.6682276,-79.4186072,,,1.0,,
270,mark 2020-08-29,2020-08-29T10:46:43.138,43.6682276,-79.4186072,73.0,,,,
271,mark 2020-08-29,2020-08-29T10:46:43.141,43.6682276,-79.4186072,,,,,96.0
272,mark 2020-08-29,2020-08-29T10:46:44.139,43.6682276,-79.4186072,,0.0,,0.0,
273,mark 2020-08-29,2020-08-29T10:46:44.140,43.6682276,-79.4186072,,,0.0,,
274,mark 2020-08-29,2020-08-29T10:46:44.140,43.6682276,-79.4186072,73.0,,,,
275,mark 2020-08-29,2020-08-29T10:46:44.638,43.6682276,-79.4186072,,,,,96.0
276,mark 2020-08-29,2020-08-29T10:46:44.639,43.6682276,-79.4186072,,0.0,,0.0,
277,mark 2020-08-29,2020-08-29T10:46:44.641,43.6682276,-79.4186072,,,0.0,,
278,mark 2020-08-29,2020-08-29T10:46:45.139,43.6682276,-79.4186072,73.0,,,,
279,mark 2020-08-29,2020-08-29T10:46:45.143,43.6682276,-79.4186072,,,,,96.0
280,mark 2020-08-29,2020-08-29T10:46:46.139,43.6682276,-79.4186072,,0.0,,0.0,
